ticket,open_time,type,size,symbol,open_price,sl,tp,close_time,close_price,commission,taxes,swap,profit,comment
109509728,2026.02.02 07:30:00,buy,0.60,usdcad,1.36604,0.00000,0.00000,2026.02.02 10:35:53,1.36270,0.00,0.00,0.00,-147.06,#500 230417_RandomWalk_YHH_unlimited
109509733,2026.02.02 07:30:01,sell,0.60,gbpusd,1.36710,0.00000,0.00000,2026.02.02 10:35:53,1.37010,0.00,0.00,0.00,-180.00,#200 230417_RandomWalk_YHH_unlimited
109515173,2026.02.02 07:50:01,sell,0.60,eurusd,1.18459,0.00000,0.00000,2026.02.02 10:35:53,1.18649,0.00,0.00,0.00,-114.00,#300 230417_RandomWalk_YHH_unlimited
109423276,2026.02.02 02:15:01,buy,1.20,eurusd,1.18731,0.00000,0.00000,2026.02.02 10:35:54,1.18636,0.00,0.00,0.00,-114.00,#301 230417_RandomWalk_YHH_unlimited
109423280,2026.02.02 02:15:01,sell,1.20,usdcad,1.36152,0.00000,0.00000,2026.02.02 10:35:54,1.36289,0.00,0.00,0.00,-120.63,#501 230417_RandomWalk_YHH_unlimited
109461213,2026.02.02 04:00:00,buy,0.60,usdjpy,155.043,0.000,0.000,2026.02.02 10:35:54,154.909,0.00,0.00,0.00,-51.90,#400 230417_RandomWalk_YHH_unlimited
109410282,2026.02.02 01:05:08,buy,0.60,usdchf,0.77394,0.00000,0.00000,2026.02.02 10:35:55,0.77314,0.00,0.00,0.00,-62.08,#100 230417_RandomWalk_YHH_unlimited
109417997,2026.02.02 02:00:00,sell,0.60,usdchf,0.77371,0.00000,0.00000,2026.02.02 10:35:55,0.77325,0.00,0.00,0.00,35.69,#100 230417_RandomWalk_YHH_unlimited
109417998,2026.02.02 02:00:00,sell,0.60,usdjpy,155.202,0.000,0.000,2026.02.02 10:35:55,154.923,0.00,0.00,0.00,108.05,#400 230417_RandomWalk_YHH_unlimited
109418000,2026.02.02 02:00:00,sell,0.60,usdcad,1.36372,0.00000,0.00000,2026.02.02 10:35:55,1.36289,0.00,0.00,0.00,36.54,#500 230417_RandomWalk_YHH_unlimited
109398209,2026.01.30 23:00:00,sell,0.60,usdjpy,154.754,0.000,0.000,2026.02.02 10:35:56,154.927,0.00,0.00,-7.06,-67.00,#400 230417_RandomWalk_YHH_unlimited
109409192,2026.02.02 00:30:02,buy,0.60,usdjpy,155.363,0.000,0.000,2026.02.02 10:35:56,154.912,0.00,0.00,0.00,-174.68,#400 230417_RandomWalk_YHH_unlimited
109409439,2026.02.02 01:00:00,buy,0.60,eurusd,1.18510,0.00000,0.00000,2026.02.02 10:35:56,1.18633,0.00,0.00,0.00,73.80,#300 230417_RandomWalk_YHH_unlimited
109255656,2026.01.30 13:59:11,sell,0.60,usdjpy,153.863,0.000,0.000,2026.02.02 10:35:57,154.925,0.00,0.00,-7.06,-411.30,#400 230417_RandomWalk_YHH_unlimited
109273145,2026.01.30 16:00:00,sell,0.60,usdjpy,154.361,0.000,0.000,2026.02.02 10:35:57,154.924,0.00,0.00,-7.06,-218.04,#400 230417_RandomWalk_YHH_unlimited
109321220,2026.01.30 19:00:00,sell,0.60,usdchf,0.77100,0.00000,0.00000,2026.02.02 10:35:57,0.77324,0.00,0.00,-8.16,-173.81,#100 230417_RandomWalk_YHH_unlimited
109255655,2026.01.30 13:59:11,sell,0.60,usdchf,0.76695,0.00000,0.00000,2026.02.02 10:35:58,0.77324,0.00,0.00,-8.16,-488.08,#100 230417_RandomWalk_YHH_unlimited
109321222,2026.01.30 19:00:00,sell,0.60,usdcad,1.35570,0.00000,0.00000,2026.02.02 10:35:58,1.36287,0.00,0.00,-3.27,-315.66,#500 230417_RandomWalk_YHH_unlimited
109341960,2026.01.30 20:00:00,sell,0.60,usdcad,1.35827,0.00000,0.00000,2026.02.02 10:35:58,1.36287,0.00,0.00,-3.27,-202.51,#500 230417_RandomWalk_YHH_unlimited
109273146,2026.01.30 16:00:00,buy,0.60,gbpusd,1.37454,0.00000,0.00000,2026.02.02 10:35:59,1.36992,0.00,0.00,-1.64,-277.20,#200 230417_RandomWalk_YHH_unlimited
109282324,2026.01.30 16:50:01,sell,0.60,usdcad,1.35147,0.00000,0.00000,2026.02.02 10:35:59,1.36287,0.00,0.00,-3.27,-501.88,#500 230417_RandomWalk_YHH_unlimited
109341958,2026.01.30 20:00:00,buy,0.60,gbpusd,1.37095,0.00000,0.00000,2026.02.02 10:35:59,1.36992,0.00,0.00,-1.64,-61.80,#200 230417_RandomWalk_YHH_unlimited
109398210,2026.01.30 23:00:00,buy,0.60,gbpusd,1.36842,0.00000,0.00000,2026.02.02 10:35:59,1.36992,0.00,0.00,-1.64,90.00,#200 230417_RandomWalk_YHH_unlimited
109255647,2026.01.30 13:59:11,buy,0.60,gbpusd,1.37789,0.00000,0.00000,2026.02.02 10:36:00,1.36992,0.00,0.00,-1.64,-478.20,#200 230417_RandomWalk_YHH_unlimited
109261296,2026.01.30 15:00:00,buy,0.60,eurusd,1.19202,0.00000,0.00000,2026.02.02 10:36:00,1.18635,0.00,0.00,-4.64,-340.20,#300 230417_RandomWalk_YHH_unlimited
109321221,2026.01.30 19:00:00,buy,0.60,eurusd,1.18857,0.00000,0.00000,2026.02.02 10:36:00,1.18635,0.00,0.00,-4.64,-133.20,#300 230417_RandomWalk_YHH_unlimited
109255648,2026.01.30 13:59:11,buy,0.60,eurusd,1.19493,0.00000,0.00000,2026.02.02 10:36:01,1.18635,0.00,0.00,-4.64,-514.80,#300 230417_RandomWalk_YHH_unlimited
109279547,2026.01.30 16:35:01,buy,0.60,audusd,0.70197,0.00000,0.00000,2026.02.02 10:36:01,0.69577,0.00,0.00,-1.03,-372.00,#600 230417_RandomWalk_YHH_unlimited
109321219,2026.01.30 19:00:00,buy,0.60,audusd,0.69938,0.00000,0.00000,2026.02.02 10:36:01,0.69577,0.00,0.00,-1.03,-216.60,#600 230417_RandomWalk_YHH_unlimited
109398212,2026.01.30 23:00:00,buy,0.60,audusd,0.69641,0.00000,0.00000,2026.02.02 10:36:01,0.69577,0.00,0.00,-1.03,-38.40,#600 230417_RandomWalk_YHH_unlimited
109564332,2026.02.02 10:40:51,buy,0.60,usdchf,0.77364,0.00000,0.00000,2026.02.02 11:00:00,0.77456,0.00,0.00,0.00,71.27,#100 230417_RandomWalk_YHH_unlimited
109564343,2026.02.02 10:40:52,buy,0.60,usdcad,1.36338,0.00000,0.00000,2026.02.02 11:10:01,1.36478,0.00,0.00,0.00,61.55,#500 230417_RandomWalk_YHH_unlimited
109564352,2026.02.02 10:40:53,buy,0.60,gbpusd,1.36942,0.00000,0.00000,2026.02.02 11:50:00,1.37059,0.00,0.00,0.00,70.20,#200 230417_RandomWalk_YHH_unlimited
109564333,2026.02.02 10:40:51,buy,0.60,audusd,0.69529,0.00000,0.00000,2026.02.02 12:00:00,0.69632,0.00,0.00,0.00,61.80,#600 230417_RandomWalk_YHH_unlimited
109568636,2026.02.02 11:00:00,buy,0.60,usdchf,0.77474,0.00000,0.00000,2026.02.02 12:40:02,0.77568,0.00,0.00,0.00,72.71,#100 230417_RandomWalk_YHH_unlimited
109564342,2026.02.02 10:40:52,sell,0.60,usdjpy,154.916,0.000,0.000,2026.02.02 13:35:00,154.751,0.00,0.00,0.00,63.97,#400 230417_RandomWalk_YHH_unlimited
109564348,2026.02.02 10:40:52,buy,0.60,eurusd,1.18581,0.00000,0.00000,2026.02.02 13:35:01,1.18691,0.00,0.00,0.00,66.00,#300 230417_RandomWalk_YHH_unlimited
109564351,2026.02.02 10:40:53,sell,0.60,eurusd,1.18567,0.00000,0.00000,2026.02.02 14:40:03,1.18466,0.00,0.00,0.00,60.60,#300 230417_RandomWalk_YHH_unlimited
109564356,2026.02.02 10:40:53,sell,0.60,gbpusd,1.36926,0.00000,0.00000,2026.02.02 15:05:00,1.36753,0.00,0.00,0.00,103.80,#200 230417_RandomWalk_YHH_unlimited
109597015,2026.02.02 12:40:02,buy,0.60,usdchf,0.77581,0.00000,0.00000,2026.02.02 15:05:01,0.77693,0.00,0.00,0.00,86.49,#100 230417_RandomWalk_YHH_unlimited
109564340,2026.02.02 10:40:52,buy,0.60,usdjpy,154.931,0.000,0.000,2026.02.02 15:15:00,155.089,0.00,0.00,0.00,61.13,#400 230417_RandomWalk_YHH_unlimited
109626965,2026.02.02 14:40:04,sell,0.60,eurusd,1.18452,0.00000,0.00000,2026.02.02 15:20:00,1.18320,0.00,0.00,0.00,79.20,#300 230417_RandomWalk_YHH_unlimited
109634497,2026.02.02 15:05:02,buy,0.60,usdchf,0.77702,0.00000,0.00000,2026.02.02 15:20:00,0.77790,0.00,0.00,0.00,67.88,#100 230417_RandomWalk_YHH_unlimited
109634470,2026.02.02 15:05:00,sell,0.60,gbpusd,1.36736,0.00000,0.00000,2026.02.02 15:35:00,1.36619,0.00,0.00,0.00,70.20,#200 230417_RandomWalk_YHH_unlimited
109637152,2026.02.02 15:15:00,buy,0.60,usdjpy,155.103,0.000,0.000,2026.02.02 15:40:00,155.280,0.00,0.00,0.00,68.39,#400 230417_RandomWalk_YHH_unlimited
109638393,2026.02.02 15:20:00,buy,0.60,usdchf,0.77803,0.00000,0.00000,2026.02.02 15:40:00,0.77893,0.00,0.00,0.00,69.33,#100 230417_RandomWalk_YHH_unlimited
109571423,2026.02.02 11:10:01,buy,0.60,usdcad,1.36496,0.00000,0.00000,2026.02.02 16:00:00,1.36635,0.00,0.00,0.00,61.04,#500 230417_RandomWalk_YHH_unlimited
109638394,2026.02.02 15:20:00,sell,0.60,eurusd,1.18301,0.00000,0.00000,2026.02.02 16:05:00,1.18199,0.00,0.00,0.00,61.20,#300 230417_RandomWalk_YHH_unlimited
109642347,2026.02.02 15:35:01,sell,0.60,gbpusd,1.36602,0.00000,0.00000,2026.02.02 16:10:00,1.36445,0.00,0.00,0.00,94.20,#200 230417_RandomWalk_YHH_unlimited
109643710,2026.02.02 15:40:00,buy,0.60,usdchf,0.77904,0.00000,0.00000,2026.02.02 16:20:00,0.77990,0.00,0.00,0.00,66.16,#100 230417_RandomWalk_YHH_unlimited
109649857,2026.02.02 16:05:01,sell,0.60,eurusd,1.18187,0.00000,0.00000,2026.02.02 16:20:02,1.18072,0.00,0.00,0.00,69.00,#300 230417_RandomWalk_YHH_unlimited
109564347,2026.02.02 10:40:52,sell,0.60,usdcad,1.36327,0.00000,0.00000,2026.02.02 16:35:00,1.36403,0.00,0.00,0.00,-33.43,#500 230417_RandomWalk_YHH_unlimited
109648027,2026.02.02 16:00:01,sell,0.60,usdcad,1.36630,0.00000,0.00000,2026.02.02 16:35:00,1.36403,0.00,0.00,0.00,99.85,#500 230417_RandomWalk_YHH_unlimited
109643709,2026.02.02 15:40:00,buy,0.60,usdjpy,155.294,0.000,0.000,2026.02.02 17:00:00,155.479,0.00,0.00,0.00,71.39,#400 230417_RandomWalk_YHH_unlimited
109654909,2026.02.02 16:20:00,buy,0.60,usdchf,0.78000,0.00000,0.00000,2026.02.02 17:45:00,0.78091,0.00,0.00,0.00,69.92,#100 230417_RandomWalk_YHH_unlimited
109654923,2026.02.02 16:20:02,sell,0.60,eurusd,1.18057,0.00000,0.00000,2026.02.02 17:45:00,1.17942,0.00,0.00,0.00,69.00,#300 230417_RandomWalk_YHH_unlimited
109674023,2026.02.02 17:00:01,buy,0.60,usdjpy,155.476,0.000,0.000,2026.02.02 17:45:00,155.679,0.00,0.00,0.00,78.24,#400 230417_RandomWalk_YHH_unlimited
109648023,2026.02.02 16:00:00,buy,0.60,usdcad,1.36650,0.00000,0.00000,2026.02.02 17:55:00,1.36866,0.00,0.00,0.00,94.69,#500 230417_RandomWalk_YHH_unlimited
109651759,2026.02.02 16:10:00,sell,0.60,gbpusd,1.36428,0.00000,0.00000,2026.02.02 18:00:00,1.36289,0.00,0.00,0.00,83.40,#200 230417_RandomWalk_YHH_unlimited
109564336,2026.02.02 10:40:52,sell,0.60,audusd,0.69513,0.00000,0.00000,2026.02.02 20:20:00,0.69380,0.00,0.00,0.00,79.80,#600 230417_RandomWalk_YHH_unlimited
109693455,2026.02.02 17:45:01,sell,0.60,eurusd,1.17928,0.00000,0.00000,2026.02.02 20:20:00,1.17807,0.00,0.00,0.00,72.60,#300 230417_RandomWalk_YHH_unlimited
109585893,2026.02.02 12:00:00,buy,0.60,audusd,0.69641,0.00000,0.00000,2026.02.03 03:45:00,0.69763,0.00,0.00,-1.05,73.20,#600 230417_RandomWalk_YHH_unlimited
109582664,2026.02.02 11:50:00,buy,0.60,gbpusd,1.37076,0.00000,0.00000,2026.02.03 04:00:00,1.36853,0.00,0.00,-1.66,-133.80,#200 230417_RandomWalk_YHH_unlimited
109648008,2026.02.02 16:00:00,buy,0.60,gbpusd,1.36521,0.00000,0.00000,2026.02.03 04:00:00,1.36854,0.00,0.00,-1.66,199.80,#200 230417_RandomWalk_YHH_unlimited
109829473,2026.02.03 03:45:00,buy,0.60,audusd,0.69779,0.00000,0.00000,2026.02.03 05:35:00,0.70011,0.00,0.00,0.00,139.20,#600 230417_RandomWalk_YHH_unlimited
109860264,2026.02.03 05:35:00,buy,0.60,audusd,0.70029,0.00000,0.00000,2026.02.03 05:50:00,0.70158,0.00,0.00,0.00,77.40,#600 230417_RandomWalk_YHH_unlimited
109863868,2026.02.03 05:50:00,buy,0.60,audusd,0.70175,0.00000,0.00000,2026.02.03 06:10:00,0.70310,0.00,0.00,0.00,81.00,#600 230417_RandomWalk_YHH_unlimited
109833250,2026.02.03 04:00:01,buy,0.60,gbpusd,1.36870,0.00000,0.00000,2026.02.03 08:20:00,1.36971,0.00,0.00,0.00,60.60,#200 230417_RandomWalk_YHH_unlimited
109871139,2026.02.03 06:10:02,buy,0.60,audusd,0.70326,0.00000,0.00000,2026.02.03 09:35:00,0.70333,0.00,0.00,0.00,4.20,#600 230417_RandomWalk_YHH_unlimited
109906670,2026.02.03 08:00:00,buy,0.60,audusd,0.70070,0.00000,0.00000,2026.02.03 09:35:00,0.70336,0.00,0.00,0.00,159.60,#600 230417_RandomWalk_YHH_unlimited
109661584,2026.02.02 16:35:01,sell,0.60,usdcad,1.36388,0.00000,0.00000,2026.02.03 09:35:06,1.36570,0.00,0.00,-3.23,-79.96,#500 230417_RandomWalk_YHH_unlimited
109698693,2026.02.02 18:00:01,sell,0.60,usdcad,1.36907,0.00000,0.00000,2026.02.03 09:35:06,1.36570,0.00,0.00,-3.23,148.06,#500 230417_RandomWalk_YHH_unlimited
109938751,2026.02.03 09:35:01,buy,0.60,audusd,0.70348,0.00000,0.00000,2026.02.03 09:45:00,0.70456,0.00,0.00,0.00,64.80,#600 230417_RandomWalk_YHH_unlimited
109693452,2026.02.02 17:45:00,buy,0.60,usdjpy,155.691,0.000,0.000,2026.02.03 11:15:01,155.676,0.00,0.00,0.80,-5.78,#400 230417_RandomWalk_YHH_unlimited
109887259,2026.02.03 07:00:00,buy,0.60,usdjpy,155.423,0.000,0.000,2026.02.03 11:15:01,155.674,0.00,0.00,0.00,96.74,#400 230417_RandomWalk_YHH_unlimited
109696665,2026.02.02 17:55:00,buy,0.60,usdcad,1.36885,0.00000,0.00000,2026.02.03 11:30:00,1.36821,0.00,0.00,1.78,-28.07,#500 230417_RandomWalk_YHH_unlimited
109833235,2026.02.03 04:00:00,buy,0.60,usdcad,1.36624,0.00000,0.00000,2026.02.03 11:30:00,1.36822,0.00,0.00,0.00,86.83,#500 230417_RandomWalk_YHH_unlimited
109963778,2026.02.03 11:15:02,buy,0.60,usdjpy,155.689,0.000,0.000,2026.02.03 11:55:00,155.845,0.00,0.00,0.00,60.06,#400 230417_RandomWalk_YHH_unlimited
109743561,2026.02.02 20:20:00,sell,0.60,eurusd,1.17793,0.00000,0.00000,2026.02.03 13:05:00,1.17860,0.00,0.00,0.90,-40.20,#300 230417_RandomWalk_YHH_unlimited
109815506,2026.02.03 03:00:00,sell,0.60,eurusd,1.18061,0.00000,0.00000,2026.02.03 13:05:00,1.17860,0.00,0.00,0.00,120.60,#300 230417_RandomWalk_YHH_unlimited
109972984,2026.02.03 12:00:00,sell,0.60,usdcad,1.36830,0.00000,0.00000,2026.02.03 14:50:01,1.36603,0.00,0.00,0.00,99.70,#500 230417_RandomWalk_YHH_unlimited
109938793,2026.02.03 09:35:09,sell,0.60,usdcad,1.36551,0.00000,0.00000,2026.02.03 14:50:02,1.36603,0.00,0.00,0.00,-22.84,#500 230417_RandomWalk_YHH_unlimited
109982813,2026.02.03 13:00:00,sell,1.20,usdjpy,155.917,0.000,0.000,2026.02.03 15:15:00,155.799,0.00,0.00,0.00,90.89,#401 230417_RandomWalk_YHH_unlimited
109967193,2026.02.03 11:30:00,buy,0.60,usdcad,1.36839,0.00000,0.00000,2026.02.03 16:10:00,1.36783,0.00,0.00,0.00,-24.56,#500 230417_RandomWalk_YHH_unlimited
109972172,2026.02.03 11:55:01,buy,0.60,usdjpy,155.859,0.000,0.000,2026.02.03 16:10:00,156.061,0.00,0.00,0.00,77.66,#400 230417_RandomWalk_YHH_unlimited
110008902,2026.02.03 15:00:00,buy,0.60,usdcad,1.36579,0.00000,0.00000,2026.02.03 16:10:00,1.36783,0.00,0.00,0.00,89.48,#500 230417_RandomWalk_YHH_unlimited
109913518,2026.02.03 08:20:00,buy,0.60,gbpusd,1.36988,0.00000,0.00000,2026.02.03 17:25:00,1.36904,0.00,0.00,0.00,-50.40,#200 230417_RandomWalk_YHH_unlimited
109972986,2026.02.03 12:00:00,buy,0.60,gbpusd,1.36680,0.00000,0.00000,2026.02.03 17:25:00,1.36904,0.00,0.00,0.00,134.40,#200 230417_RandomWalk_YHH_unlimited
109632397,2026.02.02 15:00:00,sell,0.60,usdchf,0.77624,0.00000,0.00000,2026.02.03 17:30:00,0.77595,0.00,0.00,-8.08,22.42,#100 230417_RandomWalk_YHH_unlimited
109674003,2026.02.02 17:00:00,sell,0.60,usdchf,0.77998,0.00000,0.00000,2026.02.03 17:30:00,0.77595,0.00,0.00,-8.08,311.62,#100 230417_RandomWalk_YHH_unlimited
109564335,2026.02.02 10:40:52,sell,0.60,usdchf,0.77352,0.00000,0.00000,2026.02.03 17:30:01,0.77593,0.00,0.00,-8.08,-186.36,#100 230417_RandomWalk_YHH_unlimited
110062452,2026.02.03 17:25:01,buy,0.60,gbpusd,1.36918,0.00000,0.00000,2026.02.03 18:00:00,1.37024,0.00,0.00,0.00,63.60,#200 230417_RandomWalk_YHH_unlimited
110063730,2026.02.03 17:30:01,sell,0.60,usdchf,0.77578,0.00000,0.00000,2026.02.03 18:05:00,0.77486,0.00,0.00,0.00,71.24,#100 230417_RandomWalk_YHH_unlimited
110006910,2026.02.03 14:50:02,sell,0.60,usdcad,1.36585,0.00000,0.00000,2026.02.03 18:15:00,1.36418,0.00,0.00,0.00,73.45,#500 230417_RandomWalk_YHH_unlimited
110013206,2026.02.03 15:15:00,sell,1.20,usdjpy,155.783,0.000,0.000,2026.02.03 18:45:00,155.693,0.00,0.00,0.00,69.37,#401 230417_RandomWalk_YHH_unlimited
110093897,2026.02.03 18:45:03,sell,1.20,usdjpy,155.680,0.000,0.000,2026.02.03 20:44:12,155.791,0.00,0.00,0.00,-85.50,#401 230417_RandomWalk_YHH_unlimited
110073643,2026.02.03 18:00:01,buy,0.60,gbpusd,1.37040,0.00000,0.00000,2026.02.03 20:44:13,1.36776,0.00,0.00,0.00,-158.40,#200 230417_RandomWalk_YHH_unlimited
